Age,Gender,Balance,NumOfProducts,Geography,IsActiveMember,Exited
42,0,177640.09,1,Germany,1,0
35,1,0.0,2,Spain,0,0
48,0,167997.6,1,Spain,1,0
36,0,82275.35,2,France,1,0
49,0,0.0,2,France,1,0
48,1,111962.99,1,Germany,0,0
34,1,131736.88,1,Germany,1,0
29,0,0.0,1,France,0,0
36,0,108239.11,2,Germany,0,0
46,1,98444.19,1,France,1,0
32,0,114540.38,1,Germany,0,0
35,1,187530.66,2,France,1,0
42,1,133636.16,1,Germany,1,0
52,0,0.0,2,France,1,0
44,1,84745.03,2,Germany,1,0
31,1,120599.38,2,Germany,1,0
29,1,0.0,2,Spain,1,0
39,0,127771.35,2,France,1,0
46,1,0.0,1,Spain,0,1
33,1,0.0,1,France,0,0
69,0,0.0,2,France,1,0
53,0,167772.96,1,Germany,1,0
37,1,95845.6,1,France,0,0
35,1,0.0,2,France,0,0
65,0,134714.7,2,Spain,1,0
33,1,0.0,2,Spain,1,0
28,0,122384.22,3,Germany,1,1
26,1,0.0,2,France,0,0
25,0,157993.15,2,France,0,0
29,0,0.0,2,France,0,0
42,1,123331.36,1,Germany,0,1
27,0,75263.16,1,Spain,1,0
43,1,137824.03,2,France,0,0
36,0,132578.92,2,Germany,0,0
36,1,156021.31,1,France,0,0
34,0,0.0,1,Spain,0,0
69,1,137453.43,1,Spain,1,1
36,0,0.0,2,Spain,0,0
33,0,164284.72,2,Germany,1,0
47,1,0.0,2,France,1,0
56,0,0.0,2,Spain,1,0
31,1,112373.49,2,Germany,1,0
39,1,0.0,2,France,0,0
34,1,0.0,2,France,1,0
41,1,0.0,1,Spain,1,0
29,1,154333.82,1,Germany,1,0
37,0,111432.77,2,Germany,1,0
30,1,0.0,2,France,0,0
34,0,137390.11,2,France,0,0
37,1,0.0,2,Spain,1,0
56,1,111642.08,1,Germany,1,0
48,1,0.0,1,Spain,1,1
36,0,83543.37,1,France,0,0
50,0,145338.76,1,Germany,0,1
31,1,186796.37,1,France,0,0
35,0,58641.43,1,Germany,1,0
41,1,0.0,1,Spain,0,1
44,0,137148.68,1,France,0,0
49,0,80001.23,1,France,0,0
21,0,86402.52,2,Germany,0,0
42,1,0.0,2,France,0,0
51,0,122874.74,1,Spain,1,0
25,0,97544.29,1,France,1,0
46,0,170826.55,2,Germany,0,0
48,1,97133.92,2,Germany,0,1
41,1,153895.65,1,Germany,1,0
43,1,0.0,2,France,1,0
57,1,0.0,2,France,1,0
32,0,0.0,2,Spain,0,0
49,1,134956.02,1,Germany,0,1
39,0,143637.58,2,Spain,1,0
32,0,147506.25,1,Spain,1,0
64,0,0.0,2,France,0,1
43,0,190227.46,1,France,0,1
32,1,172448.77,1,France,0,1
41,0,113980.21,1,France,1,0
53,0,0.0,2,France,1,0
38,0,0.0,2,France,0,0
25,1,76968.12,2,Germany,1,0
38,0,88293.13,2,France,1,0
48,1,170833.46,1,France,0,1
44,0,108122.39,2,Germany,0,1
36,0,0.0,1,France,1,0
40,1,0.0,1,France,1,0
45,1,129818.39,3,Germany,0,1
35,1,163943.89,2,France,1,0
28,0,0.0,2,France,0,0
38,1,101430.3,2,France,1,0
39,1,117301.66,1,France,0,0
32,1,173340.83,1,Germany,1,0
42,1,0.0,2,Spain,1,0
33,1,134348.57,1,France,0,0
45,1,105525.65,2,France,1,0
60,1,0.0,1,France,0,1
43,1,0.0,3,France,0,1
36,0,106192.1,1,France,0,0
45,1,45144.43,1,France,0,1
65,0,92113.61,1,France,1,0
25,0,0.0,2,France,1,0
38,0,128366.44,1,Spain,0,0
42,0,0.0,2,France,1,0
74,0,106545.53,1,Germany,1,0
43,1,145618.37,1,France,1,0
37,0,141541.25,1,Spain,0,0
32,0,57017.06,2,Germany,1,0
42,0,0.0,1,France,0,0
51,1,0.0,3,France,1,1
35,1,125884.95,2,Germany,0,1
32,0,61825.5,1,Germany,1,0
35,0,0.0,2,France,0,0
40,1,0.0,1,France,0,0
40,1,102967.41,1,France,0,1
25,0,171770.55,1,Germany,0,0
40,0,93051.64,2,Germany,0,1
36,0,161064.64,2,France,1,0
48,1,90612.34,1,France,1,0
28,0,145105.64,2,France,0,0
58,0,0.0,1,France,0,1
45,1,0.0,1,France,1,1
33,0,174912.72,1,France,1,0
46,1,104947.72,1,France,0,1
31,0,135213.71,1,Spain,1,0
25,0,0.0,2,Spain,0,0
36,0,116229.85,2,France,1,0
53,1,111201.41,1,Spain,1,0
32,1,0.0,1,Spain,0,0
27,0,131899.0,1,Germany,0,0
35,0,124525.52,1,France,1,0
47,0,0.0,1,France,0,0
39,0,0.0,1,France,1,1
45,1,47134.75,1,France,1,0
35,0,0.0,2,Spain,0,0
45,0,0.0,2,Spain,0,0
44,0,0.0,2,France,1,0
61,0,0.0,1,Spain,0,1
51,0,0.0,3,France,0,1
19,1,138657.08,1,Germany,1,0
34,1,70302.48,1,France,1,0
36,1,101609.01,2,Germany,1,0
35,0,0.0,1,Spain,1,0
38,0,130170.82,1,Germany,1,0
61,0,133802.29,2,Germany,1,0
24,1,106234.02,1,France,0,0
39,0,132628.98,1,Spain,0,0
41,0,103522.75,2,Germany,1,0
42,1,192390.52,2,Germany,0,0
36,0,0.0,1,Spain,1,1
37,0,0.0,3,Spain,1,0
38,1,0.0,2,France,1,0
52,0,109922.61,1,France,1,1
44,1,128605.32,1,Germany,1,0
37,1,0.0,1,France,1,0
37,1,68598.56,1,France,0,0
35,0,106518.52,1,Spain,1,0
31,1,0.0,2,France,0,0
46,1,0.0,1,France,0,1
29,1,121326.42,1,Germany,0,0
36,0,67226.37,1,France,0,0
25,1,82931.85,2,Spain,1,0
39,1,0.0,1,Spain,0,1
38,1,118590.41,1,France,1,1
67,0,145981.87,1,France,1,0
48,1,73309.38,1,France,0,1
48,1,130796.33,2,France,1,0
33,0,151607.56,1,Germany,0,0
66,1,111577.01,1,Germany,1,0
39,0,107042.74,1,Spain,1,0
42,1,156371.61,2,Spain,1,1
44,1,129605.99,1,France,0,0
43,1,0.0,2,Spain,1,0
67,1,0.0,2,Spain,1,0
27,0,132576.25,1,Spain,0,0
37,1,129101.3,1,France,1,0
31,1,108822.4,1,Germany,1,0
35,0,137948.51,1,Spain,0,0
32,0,100433.8,1,Spain,1,0
63,0,96134.11,3,Spain,0,1
43,1,115888.04,1,Germany,1,1
42,1,124626.07,1,France,1,0
34,1,139810.34,1,France,1,0
34,1,0.0,2,Spain,0,0
37,0,84496.71,1,France,0,0
70,0,116854.71,2,Germany,1,0
48,1,138333.03,1,France,1,0
25,0,0.0,2,France,1,0
43,0,78992.75,2,Germany,0,0
38,1,97257.41,2,Spain,1,0
34,0,122453.37,2,France,0,0
36,1,112940.07,1,Spain,1,0
43,1,132558.26,1,France,0,1
38,1,0.0,2,France,0,0
48,1,133297.24,1,France,0,0
46,1,0.0,2,France,0,0
27,0,197041.8,1,France,0,0
44,1,71497.79,2,Germany,0,0
32,0,0.0,2,France,1,0
35,1,128100.28,1,Germany,0,1
25,0,124532.78,2,France,1,0
31,0,82293.82,2,Germany,1,0
36,0,142120.91,1,France,0,0
34,0,151839.26,1,Spain,0,1
31,0,149620.88,2,Spain,1,0
49,1,168197.66,1,France,0,1
37,0,93147.0,2,France,0,0
35,1,97440.02,2,France,1,0
42,1,65046.08,2,Germany,1,0
28,1,95357.49,1,Spain,0,0
43,0,123105.88,2,Spain,0,0
29,0,0.0,3,Spain,1,0
44,0,0.0,2,Spain,1,0
62,0,121286.27,1,Spain,1,0
28,1,167738.82,2,Germany,1,0
38,1,104091.29,1,France,0,0
42,1,121980.56,2,Germany,0,0
43,1,0.0,2,France,1,0
39,0,50880.98,2,Germany,1,0
42,1,175159.9,2,France,0,1
26,1,105514.69,2,Germany,0,0
52,0,116497.31,3,Germany,0,1
33,1,0.0,2,Spain,0,0
42,0,99824.45,1,France,1,0
45,0,0.0,1,France,0,1
71,0,0.0,1,Spain,1,0
40,0,0.0,1,France,0,1
35,0,122964.88,1,Spain,1,0
29,1,0.0,2,France,1,0
24,0,0.0,2,Spain,1,0
43,1,0.0,2,Spain,1,0
37,1,89634.69,1,France,1,1
40,0,95710.11,2,Germany,0,0
41,0,139706.31,1,Germany,0,0
45,1,103909.86,1,Germany,0,1
31,0,0.0,1,France,0,0
49,0,173434.9,1,France,0,1
32,0,102238.01,2,Spain,1,0
48,1,179380.74,2,France,1,0
32,0,0.0,2,France,1,0
25,1,108691.95,1,France,0,0
32,1,0.0,2,France,0,0
33,0,0.0,2,France,0,0
35,0,133377.8,1,Germany,1,0
34,0,0.0,2,Spain,1,0
53,0,0.0,1,Spain,1,0
39,0,116537.6,1,France,0,0
22,1,0.0,2,France,0,0
40,0,0.0,2,Spain,1,0
29,0,130131.08,2,France,1,0
46,0,0.0,2,France,1,0
30,0,0.0,1,Spain,0,0
30,0,107316.09,1,France,0,0
24,1,0.0,2,France,1,0
30,0,83181.29,1,France,1,0
72,1,0.0,1,France,1,0
67,0,153946.14,1,Spain,1,0
30,0,0.0,2,France,0,0
39,1,135483.17,1,Spain,0,1
35,0,0.0,2,France,0,0
38,1,119624.54,2,France,1,0
34,0,121132.26,2,Spain,0,0
42,1,0.0,1,Spain,0,1
48,1,0.0,1,France,0,1
25,0,54817.55,1,Germany,0,0
40,0,107949.45,1,Germany,0,1
30,0,0.0,1,France,1,0
49,1,80816.45,1,Spain,1,0
38,0,98205.77,1,Germany,0,0
50,1,94684.27,1,Spain,1,0
22,1,141604.76,1,Spain,0,0
74,1,0.0,2,Spain,1,0
33,0,0.0,2,Spain,0,0
47,1,122949.14,1,France,0,1
33,0,81677.22,2,Germany,0,0
38,0,80293.98,1,France,0,0
48,1,155413.06,1,Spain,0,0
38,1,0.0,2,Spain,1,0
38,0,67111.65,1,Germany,0,1
34,0,103818.43,1,France,1,0
20,1,0.0,2,France,1,0
36,0,152169.12,2,France,0,1
52,1,0.0,1,France,1,1
26,0,214346.96,2,Germany,0,0
57,0,0.0,1,France,0,1
40,0,113348.14,1,France,0,1
47,1,170935.94,1,Germany,0,1
52,0,103023.26,1,Germany,1,0
23,1,0.0,2,Spain,1,0
37,0,0.0,2,Spain,0,0
31,1,111855.04,2,France,1,0
32,1,140348.56,2,Germany,1,0
39,0,0.0,2,Spain,0,0
29,0,145512.84,1,France,0,0
41,1,146720.98,2,Germany,1,0
32,0,107209.73,1,France,1,0
38,1,130933.74,1,Germany,1,0
35,1,0.0,1,Spain,0,0
36,0,89772.3,1,Spain,0,1
32,1,0.0,2,France,0,0
24,0,0.0,2,France,0,0
42,0,0.0,1,France,0,1
36,0,100749.5,3,France,0,1
31,1,0.0,2,France,0,0
22,0,0.0,2,Spain,1,0
51,1,123981.31,2,France,1,0
34,1,91622.42,1,Germany,1,0
36,0,126195.81,1,France,1,0
41,0,94267.9,1,France,1,1
40,0,0.0,2,France,1,0
34,0,0.0,2,France,0,0
29,0,0.0,1,France,0,1
39,1,100717.85,3,Germany,1,1
36,0,0.0,2,France,0,0
26,1,141581.71,2,France,0,0
38,0,0.0,2,Spain,1,0
39,1,148586.64,1,France,1,0
29,0,0.0,2,Spain,0,0
38,0,0.0,2,Spain,0,0
32,1,123403.85,2,Germany,0,0
28,0,0.0,2,France,0,0
46,1,106511.85,1,France,0,0
38,1,0.0,2,France,0,0
34,1,135549.9,1,Germany,0,1
38,0,110555.37,2,Germany,0,0
31,0,0.0,2,France,0,0
52,1,185891.54,1,France,1,1
59,0,130854.59,1,Germany,1,1
42,1,92578.14,2,France,0,0
21,1,132312.06,1,Germany,0,1
62,1,144976.5,1,France,0,1
48,0,87070.23,1,Spain,1,0
42,0,0.0,2,France,1,0
47,1,115414.19,3,France,0,1
61,0,91070.43,1,Spain,1,0
29,0,117412.19,2,Spain,0,0
31,0,90018.45,2,Germany,0,0
24,1,0.0,2,France,0,0
56,0,112414.81,2,Germany,0,1
33,0,158456.76,1,Germany,1,1
35,0,0.0,1,Spain,0,1
58,1,149641.53,1,Germany,1,0
33,1,122528.18,1,Spain,0,0
45,1,143734.01,2,Germany,1,0
32,1,155663.31,1,France,0,0
35,1,0.0,1,France,1,1
34,1,101736.66,1,Germany,1,0
37,0,125822.21,1,Spain,0,0
37,0,0.0,2,France,1,0
34,0,0.0,2,France,1,0
27,1,0.0,1,France,1,0
31,0,157791.07,2,Germany,0,0
22,0,0.0,2,France,1,0
42,1,0.0,2,France,0,0
42,0,181627.14,2,Germany,0,0
57,1,109679.72,1,Spain,1,0
37,1,96652.86,1,France,0,1
40,0,190008.32,2,France,1,0
41,0,0.0,2,Spain,0,0
43,0,0.0,2,France,1,0
43,0,148962.76,1,Germany,1,1
28,0,0.0,1,France,0,0
30,1,131344.52,2,Germany,0,0
29,1,101713.84,3,Germany,0,0
34,0,0.0,1,Spain,1,0
38,0,0.0,2,France,0,0
27,1,137963.07,1,France,0,0
29,1,129938.07,1,Spain,1,0
45,0,151421.44,1,Germany,1,0
45,1,135643.0,1,Germany,0,1
39,0,122773.5,2,Spain,1,0
34,0,152303.8,1,France,0,0
49,0,0.0,2,France,1,0
54,0,79415.67,1,Spain,1,0
58,1,125801.03,2,Germany,0,1
37,0,0.0,2,Spain,0,0
35,0,0.0,1,France,0,1
41,0,104817.41,1,France,0,1
30,1,0.0,1,France,0,0
32,1,67495.04,2,Germany,1,0
36,1,164850.54,1,France,1,0
49,1,154776.42,2,Germany,0,0
28,1,143124.63,2,Germany,0,0
35,1,0.0,1,France,1,0
27,1,0.0,2,France,0,0
38,1,102133.38,1,France,1,0
26,0,79932.41,1,Spain,0,0
40,0,120711.73,1,Germany,0,1
43,1,122717.53,2,Germany,1,0
36,1,92363.3,2,Spain,0,0
40,1,203715.15,1,Spain,0,1
39,0,0.0,2,Spain,0,0
34,0,0.0,2,France,0,0
21,0,0.0,2,France,0,0
49,0,0.0,1,France,1,1
31,1,93460.47,2,Germany,0,0
34,0,0.0,2,France,1,0
24,1,40224.7,1,Germany,1,0
43,1,168069.73,1,France,1,1
36,0,0.0,2,France,1,0
47,0,130538.77,1,Germany,0,0
37,0,132623.6,1,France,1,0
35,1,103465.02,2,France,1,0
50,1,126547.8,1,France,1,1
30,0,128262.72,2,France,0,0
40,0,169742.64,1,France,1,1
29,1,0.0,2,France,1,0
27,0,150795.81,1,Germany,1,0
61,1,129855.72,2,Spain,0,1
28,1,146098.43,3,Spain,0,1
24,1,0.0,2,France,0,0
43,1,0.0,1,France,1,0
28,0,65643.3,1,Germany,0,0
34,1,0.0,2,Spain,0,0
38,0,104584.16,1,France,0,0
41,0,0.0,1,France,1,0
30,0,99785.28,2,Germany,0,0
46,0,127655.22,1,Germany,0,1
22,0,0.0,1,France,0,0
35,0,101257.16,1,France,1,0
40,1,0.0,2,France,1,0
76,0,121313.88,1,France,1,0
32,0,0.0,2,Spain,0,0
30,0,81523.38,1,Germany,1,0
47,1,128252.66,1,France,1,0
32,1,0.0,2,France,0,0
51,0,0.0,3,France,0,1
32,1,0.0,2,France,1,0
42,0,0.0,2,Spain,0,1
22,1,0.0,2,France,1,0
33,0,0.0,1,Spain,0,1
54,1,0.0,1,Spain,0,1
33,0,0.0,1,France,1,0
29,0,145541.56,2,Germany,1,0
23,1,0.0,1,France,0,1
44,0,124601.58,2,Germany,1,1
33,1,115182.84,2,Germany,1,0
37,0,163789.49,2,France,0,0
46,0,65733.41,1,France,0,0
47,0,0.0,2,Spain,1,0
47,1,128486.11,1,Spain,0,0
53,1,109663.47,1,Spain,1,0
42,1,88324.31,2,Germany,0,0
28,1,146445.24,2,France,0,0
38,1,0.0,2,France,0,0
31,1,0.0,2,Spain,1,0
36,0,109949.05,2,Germany,1,0
30,0,78653.05,1,Spain,0,0
46,0,107850.82,1,Germany,0,1
39,1,83765.35,2,Germany,0,0
66,1,143773.07,1,France,1,0
63,0,116227.27,1,Germany,1,0
33,0,103471.52,1,Germany,1,0
42,0,0.0,2,France,0,0
24,0,137492.35,2,France,1,0
28,0,0.0,2,France,0,0
36,0,129829.59,1,France,1,0
21,1,146329.57,2,France,1,0
30,0,114027.7,1,Germany,1,0
25,0,146580.69,1,Germany,1,0
38,1,132122.42,2,Germany,0,0
44,1,81553.93,1,France,0,1
66,1,0.0,2,France,1,0
24,0,0.0,2,France,0,0
28,1,0.0,2,Spain,1,0
26,1,0.0,2,France,1,0
32,0,175214.71,1,Germany,1,0
40,1,125534.51,1,Germany,0,1
68,0,97705.99,1,France,1,0
55,1,126817.65,2,Germany,0,0
46,1,46870.43,4,France,0,1
46,0,0.0,2,Spain,1,0
42,0,120094.93,1,France,0,0
38,1,0.0,2,France,1,0
33,1,0.0,2,France,0,0
36,1,104356.94,2,Germany,1,0
27,0,147004.34,1,Germany,0,1
38,0,73023.17,2,Germany,0,0
40,1,173432.55,1,Spain,1,0
42,1,165679.92,1,France,0,0
31,0,104678.62,1,Spain,1,0
55,1,116973.26,3,France,0,1
36,1,0.0,1,France,0,0
38,0,126732.85,1,Germany,1,0
44,1,148481.09,1,France,0,0
38,1,137654.05,2,France,1,0
30,0,115315.04,1,Germany,0,0
42,0,99095.73,1,France,1,0
39,1,165610.41,2,Germany,0,0
33,0,0.0,2,France,0,1
32,0,161628.66,1,Spain,0,0
32,0,146605.27,1,France,1,0
37,0,113488.68,1,Germany,0,1
42,0,77002.2,2,France,1,0
67,0,0.0,2,Spain,1,0
39,1,0.0,2,France,1,0
25,0,0.0,2,Spain,1,0
46,0,182364.53,1,Spain,0,1
35,0,0.0,2,France,1,0
45,0,149364.58,1,France,1,0
59,0,127450.14,1,France,1,0
63,1,162278.32,1,Spain,1,0
37,0,152212.88,2,Spain,0,0
39,1,161993.89,1,Spain,0,0
39,0,131468.44,1,Spain,0,0
40,0,102980.44,1,Germany,0,1
31,0,143321.97,1,Germany,0,0
37,1,130404.92,1,Spain,0,0
41,1,0.0,2,France,1,0
30,0,87505.47,2,France,1,0
30,0,133634.02,1,France,1,0
33,1,151233.62,1,Spain,0,0
55,0,70263.83,1,Spain,1,0
34,0,0.0,2,France,1,0
30,0,57657.49,1,France,0,0
42,0,153572.31,2,Germany,1,0
37,0,134752.08,1,France,0,0
34,0,83132.09,1,Spain,1,0
31,1,0.0,2,France,0,0
32,1,134096.53,2,Germany,0,1
31,1,118100.59,2,France,0,0
52,0,76915.4,1,Germany,0,1
46,1,81576.75,1,Spain,1,1
49,0,0.0,2,Spain,0,0
33,0,118327.17,2,France,1,0
30,0,124857.69,2,Spain,0,0
27,1,90971.85,1,Germany,1,0
37,1,153147.75,1,France,1,0
38,0,65942.26,1,France,1,1
38,0,0.0,2,France,1,0
54,0,0.0,1,France,0,1
27,1,100912.19,1,Spain,0,0
31,1,0.0,2,France,1,0
37,0,0.0,1,France,0,1
43,1,0.0,3,France,1,1
41,0,124439.49,2,Germany,1,0
47,1,0.0,2,France,1,0
40,0,0.0,2,France,0,0
44,1,58781.76,1,France,0,0
50,0,159453.64,2,Spain,0,1
26,0,142721.52,1,Germany,1,0
46,1,167795.6,1,France,1,0
38,1,128345.69,2,France,0,0
20,0,165260.98,1,Spain,1,0
62,1,118233.81,1,Germany,1,1
40,1,0.0,1,France,0,1
46,1,0.0,2,Spain,0,0
37,0,143452.74,2,Germany,1,0
38,0,145018.49,2,France,1,0
38,1,82407.51,1,Germany,0,0
28,0,79460.98,2,Germany,1,0
43,1,0.0,1,Spain,0,1
38,0,126473.99,1,Spain,0,0
30,1,133537.1,2,Germany,0,0
52,0,164978.01,1,France,1,0
46,0,128029.72,1,Spain,1,0
43,0,97403.18,1,Spain,1,1
41,1,176845.41,3,France,0,1
71,0,0.0,1,Spain,1,0
42,0,81589.04,1,Spain,0,0
40,1,119507.58,2,Germany,0,1
26,1,0.0,2,Spain,0,0
30,0,94443.77,1,France,1,0
37,0,0.0,2,France,1,0
32,0,92199.84,1,France,1,0
43,0,0.0,1,Spain,0,0
41,1,135756.96,1,France,1,0
54,1,120633.42,1,France,0,1
48,0,134542.73,1,Germany,1,1
29,0,0.0,2,Spain,0,0
52,0,0.0,1,Spain,1,1
39,0,0.0,1,Spain,1,0
49,0,154344.49,2,France,1,0
43,0,0.0,2,France,1,0
43,0,189026.53,2,France,1,0
37,0,120764.08,1,France,1,0
22,1,97975.82,2,Germany,1,0
32,0,0.0,2,France,1,0
41,0,113270.2,2,Germany,1,0
30,0,0.0,2,Spain,1,0
39,0,124548.99,2,Germany,1,0
43,0,201696.07,1,France,0,1
37,1,0.0,2,Spain,0,0
44,0,114203.47,1,Germany,1,1
31,1,0.0,2,Spain,1,0
50,0,125437.64,1,Germany,1,1
26,1,0.0,2,France,0,0
43,1,64897.75,1,France,0,0
38,0,0.0,2,France,1,0
46,1,135555.66,1,Germany,0,1
44,0,107764.75,1,France,0,0
27,1,117307.44,2,France,1,0
41,0,73700.12,3,France,1,1
44,1,60603.4,1,Spain,1,0
35,1,40169.88,2,Spain,1,0
32,1,92041.87,1,Germany,1,0
26,0,130483.95,1,Germany,0,0
41,1,0.0,3,France,0,1
42,1,0.0,2,Spain,0,0
23,1,151097.28,1,France,1,0
46,1,67563.31,1,Spain,0,1
35,1,112808.18,1,France,1,0
42,1,0.0,2,France,1,0
66,0,86459.8,1,France,1,0
40,1,118633.08,1,France,1,1
55,1,159441.27,1,France,0,1
27,1,0.0,2,France,0,0
38,1,125212.65,2,Germany,1,1
45,0,88656.37,2,Spain,0,0
32,1,146033.62,1,France,0,0
29,0,120268.13,1,France,1,0
46,0,0.0,2,Spain,0,0
33,1,0.0,1,Spain,0,1
46,1,135070.58,2,Germany,1,1
38,1,0.0,2,France,0,1
29,1,0.0,2,Spain,0,0
27,1,122550.05,2,France,1,0
43,1,0.0,2,Spain,0,0
29,0,130306.49,1,France,0,0
27,1,0.0,1,France,1,0
41,1,90350.77,1,Spain,0,1
44,1,128747.69,1,France,0,1
23,0,126873.52,1,Spain,1,0
69,0,108424.19,1,France,1,0
32,0,0.0,2,France,0,0
40,1,84350.07,1,France,0,0
73,1,0.0,2,France,0,1
30,1,84958.6,2,Germany,1,0
29,1,99097.36,1,Germany,1,0
30,0,136622.55,2,Germany,0,0
30,1,156771.68,1,Germany,1,0
28,0,167658.33,2,Germany,1,0
33,1,0.0,2,Spain,0,0
24,1,109483.54,2,Germany,1,0
40,1,134504.78,1,Germany,0,0
44,1,114427.86,1,France,1,0
45,0,83888.54,1,Spain,1,0
32,0,110029.77,1,Germany,0,0
41,0,127523.75,1,Spain,1,0
30,0,139762.13,2,Germany,1,0
42,1,91611.12,1,Spain,0,1
42,1,109471.79,1,France,1,0
39,1,150500.64,1,France,0,0
59,1,101609.77,1,Germany,0,1
57,0,0.0,1,France,1,0
26,1,78892.23,1,France,1,0
29,1,82344.84,1,France,1,0
48,0,0.0,1,France,0,0
44,1,0.0,1,Spain,1,0
62,0,127706.33,2,France,1,0
41,1,124349.34,1,France,0,0
44,0,0.0,2,Spain,0,0
28,0,119336.29,2,Germany,1,0
31,1,0.0,1,France,1,0
56,0,104217.3,1,Germany,0,1
65,1,0.0,1,France,1,0
39,0,144757.02,1,Germany,0,1
44,0,0.0,1,Spain,1,0
43,0,0.0,1,France,0,0
43,1,0.0,3,France,0,1
38,1,0.0,2,France,1,0
24,1,100169.51,1,France,0,0
33,0,145731.83,1,France,1,0
56,0,110802.03,1,Spain,1,1
46,1,120392.99,1,Germany,0,1
26,1,135067.52,2,Germany,0,0
31,0,136556.44,1,Spain,0,1
38,1,0.0,2,France,1,0
35,1,99587.43,1,France,1,1
53,1,0.0,1,France,1,0
34,1,70731.07,1,Spain,1,1
35,0,109342.82,2,Germany,1,0
28,0,0.0,2,Spain,0,0
66,0,0.0,2,France,1,0
25,0,78247.31,2,France,1,0
55,1,117561.49,1,France,0,1
23,0,88980.32,1,France,1,0
34,0,0.0,2,Spain,0,0
41,1,103560.57,1,Germany,0,1
37,0,113308.84,1,France,1,0
40,1,0.0,2,Spain,1,0
32,1,63763.49,1,France,0,0
29,1,169988.35,1,France,0,0
35,1,180303.24,2,Germany,0,0
52,0,0.0,1,France,0,1
49,1,120656.86,4,Germany,0,1
31,1,61592.14,2,Germany,1,0
48,0,164701.68,1,France,1,0
26,1,80780.16,1,Spain,1,0
36,0,0.0,2,France,0,0
30,1,154221.37,2,Germany,1,0
26,0,0.0,1,France,0,0
26,1,101641.14,2,France,1,0
37,0,0.0,1,France,1,0
45,1,92786.66,1,France,0,1
32,0,131081.66,2,Germany,1,0
30,0,98014.74,1,France,1,0
38,0,0.0,2,Spain,0,0
26,0,97460.1,1,France,1,0
36,0,104077.19,2,France,1,0
29,1,0.0,2,Spain,1,0
46,1,0.0,2,France,0,1
39,1,0.0,1,France,1,0
51,1,93656.95,1,Spain,1,1
30,0,121345.88,4,Spain,0,1
39,1,141675.23,1,France,1,0
31,1,0.0,2,Spain,0,0
43,1,102365.49,1,Germany,0,1
50,0,0.0,1,Spain,0,1
30,1,0.0,1,Spain,0,0
52,0,0.0,2,France,1,0
57,0,101868.51,1,Germany,1,0
38,0,0.0,2,Spain,0,0
35,0,112392.45,2,France,0,0
25,1,106570.34,2,Germany,1,0
28,1,0.0,1,France,1,0
50,0,81947.76,1,France,1,1
31,1,144162.3,2,France,1,0
39,0,86350.87,2,Germany,0,0
47,0,158623.14,1,France,0,1
32,0,0.0,2,France,0,0
48,0,132403.56,1,Germany,0,1
27,0,0.0,2,France,0,0
43,1,134985.66,1,Germany,0,0
36,0,0.0,2,France,1,0
37,0,103772.45,1,France,0,0
33,0,133040.32,1,France,1,0
37,1,0.0,2,Spain,0,0
39,0,0.0,2,France,1,0
42,0,0.0,2,France,0,0
38,0,71460.67,2,Spain,1,0
39,0,133214.13,1,Spain,1,0
37,1,96558.66,1,France,0,0
54,0,93806.31,2,France,1,0
36,1,0.0,2,Spain,0,0
64,1,124043.8,1,France,1,1
52,0,131694.97,1,Germany,1,1
29,1,0.0,2,Spain,1,0
35,1,106266.8,1,France,1,0
41,0,0.0,2,Spain,1,0
51,0,0.0,2,France,1,0
41,1,139840.36,1,Spain,1,0
34,0,0.0,2,France,0,0
35,0,124098.54,1,Germany,0,0
32,0,145807.59,1,France,1,0
23,0,0.0,2,Spain,0,0
26,1,107508.93,2,France,1,0
28,1,0.0,2,France,1,0
32,1,145980.23,1,Germany,1,0
37,1,212778.2,1,France,1,0
47,1,152522.47,1,Germany,1,1
33,1,168964.77,1,Spain,1,0
34,1,0.0,2,France,0,0
28,1,0.0,1,France,1,0
36,1,98266.3,1,Spain,1,0
38,0,113000.92,1,France,1,0
23,0,137060.88,2,Germany,1,0
37,0,112146.12,1,Germany,0,0
33,1,129307.32,1,France,1,0
69,0,163975.09,1,Spain,1,0
43,0,0.0,2,Spain,1,0
42,1,158414.85,1,Germany,1,0
48,1,92072.68,1,Germany,1,0
30,1,88243.29,2,Spain,1,0
25,0,0.0,2,Spain,1,0
48,0,59486.31,1,France,0,1
54,1,0.0,2,Spain,1,0
52,1,0.0,2,Spain,1,0
34,0,0.0,1,France,1,0
38,1,119278.01,2,France,1,0
34,0,158741.43,2,France,1,0
40,1,140596.95,1,France,1,1
29,1,0.0,2,Spain,1,0
37,0,90432.92,1,Germany,1,1
35,1,104783.81,2,France,1,0
42,0,77992.97,2,Germany,1,0
43,1,110822.9,1,Germany,0,0
42,0,119624.6,2,Germany,1,0
31,0,109052.59,2,Germany,1,1
40,1,139129.44,1,Spain,1,0
42,1,152324.66,2,Germany,0,0
38,0,0.0,2,France,0,0
37,1,127480.58,2,Germany,0,0
53,0,115029.4,1,France,0,1
40,0,114005.78,1,France,1,0
42,1,116646.76,1,Germany,0,1
49,1,110864.38,2,Spain,1,1
23,0,156267.59,1,France,0,0
44,1,109528.28,1,France,0,1
35,1,102482.76,1,France,1,0
23,0,115563.71,1,Germany,1,0
23,0,0.0,2,France,0,0
40,1,95624.36,2,France,1,0
